customerid,date,Days_Since_Last_Purchase,total_spend,Average_Transaction_Value,Total_Transactions,Total_Products_Purchased,Unique_Products_Purchased,Average_Days_Between_Purchases,Favorite_Shopping_Day,Favorite_Shopping_Hour,is_uk,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
14306.0,2011-10-19,51,2083.42,59.52628571428571,3,1073,33,1.0,3,10,1,1041.71,921.119719580468,-1302.6599999999999
14307.0,2011-09-12,88,2995.72,16.642888888888887,6,2058,150,1.5754189944134078,2,9,1,599.144,145.68993129245408,-6.5100000000000025
14309.0,2011-12-01,8,2319.68,18.85918699186992,10,1619,75,2.8278688524590163,3,9,1,289.96,155.91685623159177,37.85309523809524
14311.0,2011-04-28,225,229.71,8.507777777777777,2,125,20,0.6538461538461539,0,10,1,229.71,0.0,0.0
14312.0,2011-10-24,46,1611.59,18.524022988505745,6,1012,74,3.3488372093023258,0,9,1,268.59833333333336,159.64115652508494,44.986
14314.0,2011-08-25,106,120.0,15.0,1,296,8,0.0,3,10,1,120.0,0.0,0.0
14315.0,2011-11-18,21,2456.98,23.62480769230769,7,1010,64,2.349514563106796,2,12,1,409.49666666666667,374.75731489414136,-45.98742857142857
14317.0,2011-10-06,64,508.58,21.19083333333333,1,255,24,0.0,3,10,1,508.58,0.0,0.0
14320.0,2011-05-17,206,343.11,8.169285714285715,3,239,29,3.048780487804878,1,9,1,171.555,65.44273259881498,-92.55000000000001
14321.0,2011-11-29,10,1530.75,12.445121951219512,5,2406,111,2.6311475409836067,0,9,1,306.15,23.006953296775293,-2.3489999999999953
14323.0,2011-08-17,114,574.26,14.006341463414634,4,340,32,3.075,2,11,1,191.42,181.33981471259972,9.259999999999991
14326.0,2011-04-19,234,166.85,18.538888888888888,2,99,8,0.875,0,15,1,166.85,0.0,0.0
14327.0,2011-06-29,163,311.65,25.97083333333333,1,139,12,0.0,2,13,1,311.65000000000003,0.0,0.0
14329.0,2011-12-01,8,4889.14,18.243059701492538,14,3067,218,1.1760299625468165,4,13,1,488.91400000000004,555.6551225395519,-51.34727272727273
14331.0,2011-08-07,124,462.66,16.523571428571426,2,252,27,0.37037037037037035,2,15,1,231.33,215.42715195629359,-304.66
14332.0,2011-11-17,22,840.21,33.6084,3,463,22,5.166666666666667,1,13,1,280.07,160.58189156937968,80.965
14333.0,2011-10-06,64,351.45,18.49736842105263,2,52,15,0.16666666666666666,0,10,1,351.45,0.0,0.0
14334.0,2011-11-23,16,2539.46,15.579509202453988,9,1730,98,2.074074074074074,2,10,1,317.4325,49.11668926429909,-9.718809523809526
14335.0,2011-11-23,16,454.86,7.581,2,375,55,1.3559322033898304,6,13,0,227.43,169.8046224341375,-240.14
14336.0,2011-11-23,16,1614.91,17.943444444444445,4,1759,77,2.8876404494382024,2,11,1,538.3033333333334,39.867102143663935,-16.950000000000017
14338.0,2011-07-04,158,554.22,16.300588235294118,4,329,30,1.121212121212121,4,13,1,184.74,342.61544813391004,-288.83500000000004
14339.0,2011-04-19,234,293.73,17.27823529411765,4,151,14,0.4375,0,11,1,293.73,0.0,0.0
14340.0,2011-05-05,218,134.7,22.45,1,58,6,0.0,3,9,1,134.7,0.0,0.0
14341.0,2011-10-25,45,2151.08,16.675038759689922,9,1395,109,2.1171875,1,15,1,430.216,347.85554189922004,136.923
14342.0,2011-11-18,21,608.71,26.46565217391305,6,338,18,8.454545454545455,4,13,1,202.90333333333334,80.33674895919881,-0.4650000000000034
14344.0,2011-08-04,127,889.9300000000001,12.534225352112676,8,477,56,3.4,2,13,1,177.98600000000002,116.20709629794561,-57.86800000000001
14345.0,2011-11-01,38,108.98,18.16333333333333,1,50,6,0.0,1,9,1,108.98,0.0,0.0
14346.0,2011-08-11,120,1021.58,17.026333333333334,2,605,55,2.983050847457627,3,9,1,510.78999999999996,351.2199382153582,496.7
14348.0,2011-03-24,260,409.57,22.753888888888888,1,183,18,0.0,3,16,1,409.57,0.0,0.0
14349.0,2011-11-29,10,133.5,4.306451612903226,1,86,31,0.0,1,15,1,133.5,0.0,0.0
14350.0,2011-03-14,270,258.7,12.319047619047618,2,166,19,0.15,3,14,1,258.7,0.0,0.0
14351.0,2011-06-28,164,51.0,51.0,1,12,1,,1,11,1,51.0,0.0,0.0
14352.0,2011-07-05,157,1078.96,22.95659574468085,4,538,44,2.5,1,8,1,359.65333333333336,220.29110225638556,1.1700000000000017
14353.0,2011-05-08,215,90.6,15.1,1,64,6,0.0,6,16,1,90.6,0.0,0.0
14354.0,2011-12-04,5,163.62,18.18,2,210,9,3.0,2,15,1,81.81,8.442854967367376,-11.939999999999998
14355.0,2010-12-09,365,174.4,15.854545454545455,1,92,11,0.0,3,12,1,174.4,0.0,0.0
14356.0,2011-10-10,60,666.9399999999999,17.551052631578944,4,266,36,0.5405405405405406,0,14,1,333.47,493.23526414886436,-697.54
14357.0,2011-10-27,43,225.12,5.628,1,147,39,0.0,3,16,1,225.12,0.0,0.0
14359.0,2011-11-20,19,882.58,15.21689655172414,6,363,44,1.1403508771929824,1,9,1,294.1933333333333,193.2660317627837,-193.14499999999998
14360.0,2011-11-08,31,2118.03,18.102820512820514,4,1139,104,0.5344827586206896,1,11,1,706.0100000000001,461.5595359214237,-456.77
14362.0,2011-11-17,22,151.5,4.094594594594595,1,96,37,0.0,3,15,1,151.5,0.0,0.0
14364.0,2011-08-23,108,3717.35,53.87463768115942,8,1967,61,1.4558823529411764,1,11,1,929.3375,601.9916934296795,-343.08500000000004
14367.0,2011-12-01,8,9134.12,17.234188679245285,19,4398,270,0.4952741020793951,2,14,1,1014.9022222222223,390.984258499552,-31.095000000000006
14368.0,2011-01-24,319,155.0,19.375,1,36,8,0.0,0,9,1,155.0,0.0,0.0
14371.0,2011-02-17,295,100.5,25.125,1,34,4,0.0,3,16,1,100.5,0.0,0.0
14373.0,2010-12-16,358,76.55,19.1375,1,17,4,0.0,3,15,1,76.55,0.0,0.0
14375.0,2011-06-07,185,235.56,3.5690909090909093,1,184,57,0.0,1,13,1,235.56,0.0,0.0
14377.0,2011-06-01,191,617.05,56.095454545454544,2,219,11,7.0,2,13,1,308.525,8.591347391416557,-12.150000000000034
14379.0,2011-10-26,44,348.1,7.567391304347827,2,292,39,5.5777777777777775,2,16,1,174.05,89.1944493788711,126.14
14381.0,2011-10-18,52,202.68,3.619285714285714,1,146,56,0.0,1,17,1,202.68,0.0,0.0
14382.0,2011-11-13,26,615.49,4.88484126984127,1,1231,121,0.0,6,16,1,615.49,0.0,0.0
14383.0,2011-11-01,38,1247.69,21.14728813559322,3,817,49,2.1551724137931036,3,13,1,415.8966666666667,229.2550859486728,43.894999999999996
14385.0,2011-11-30,9,202.11,14.436428571428571,3,159,13,1.0769230769230769,2,13,1,202.10999999999999,0.0,0.0
14386.0,2011-02-16,296,142.4,20.342857142857145,1,54,7,0.0,2,9,1,142.4,0.0,0.0
14387.0,2011-11-07,32,1727.6,12.428776978417266,3,795,125,0.5434782608695652,0,12,1,575.8666666666667,193.7577666400326,178.55
14388.0,2011-12-01,8,3172.04,16.607539267015706,10,1933,124,1.894736842105263,4,11,1,396.505,265.6056923873648,4.056428571428574
14389.0,2011-12-01,8,999.72,16.12451612903226,5,702,34,5.049180327868853,3,15,1,199.94400000000002,329.41186906363896,39.54600000000001
14390.0,2011-11-29,10,4582.22,15.855432525951558,13,2122,135,1.2465277777777777,3,13,1,763.7033333333334,712.1422309248811,313.2611428571429
14393.0,2011-05-05,218,67.95,13.59,1,13,5,0.0,3,18,1,67.95,0.0,0.0
14395.0,2011-12-07,2,3444.11,9.812279202279203,12,1685,181,1.0371428571428571,3,12,1,382.6788888888889,139.713067163065,24.550166666666662
14396.0,2011-10-05,65,487.99,6.684794520547945,2,225,71,4.25,2,16,1,243.995,189.00257154335225,267.28999999999996
14397.0,2011-12-09,0,2556.68,26.912421052631576,23,1852,18,2.1595744680851063,2,9,1,319.585,155.11440515217882,49.09738095238096
14400.0,2011-07-21,141,559.7,21.52692307692308,2,450,25,0.32,2,15,1,559.7,0.0,0.0
14401.0,2011-12-05,4,4039.98,22.07639344262295,14,4505,113,1.9120879120879122,2,13,1,504.9975,325.7758820218938,1.816428571428576
14403.0,2011-08-01,130,1426.31,54.85807692307692,5,513,17,4.56,2,14,1,356.5775,260.9219692264337,-150.11100000000002
14404.0,2011-11-06,33,1409.72,13.957623762376238,7,819,70,3.33,6,12,1,234.95333333333335,89.64039260660714,7.314857142857146
14406.0,2011-08-12,119,156.75,19.59375,1,77,8,0.0,4,16,1,156.75,0.0,0.0
14407.0,2011-08-24,107,2096.08,27.94773333333333,8,1411,66,2.2432432432432434,3,13,1,419.21600000000007,306.1969374112027,75.91600000000003
14408.0,2011-11-29,10,2599.03,24.519150943396227,7,1610,60,2.3904761904761904,0,11,1,433.1716666666667,183.0839346766031,-3.085999999999998
14409.0,2011-09-29,71,1908.25,34.695454545454545,7,1158,40,5.462962962962963,2,10,1,381.65000000000003,402.4998896894259,-27.02600000000001
14410.0,2011-11-24,15,587.45,2.105555555555556,15,298,196,1.0287769784172662,3,12,1,83.92142857142858,144.49595224187325,-48.54749999999999
14411.0,2011-02-02,310,1063.0,75.92857142857143,1,196,14,0.0,2,10,1,1063.0,0.0,0.0
14412.0,2011-11-04,35,761.3299999999999,16.918444444444443,3,784,43,0.8409090909090909,2,8,1,253.77666666666664,240.13887572263957,-235.575
14413.0,2010-12-12,362,121.05,5.502272727272727,1,67,22,0.0,6,13,1,121.05,0.0,0.0
14414.0,2011-09-09,91,1485.13,15.15438775510204,8,2509,79,2.7216494845360826,3,13,1,371.28249999999997,159.32677707048072,15.026999999999997
14415.0,2011-12-08,1,5766.85,9.59542429284526,18,2958,284,0.59,1,15,1,480.5708333333334,299.79680368416615,15.575489510489515
14416.0,2011-11-17,22,490.22,35.01571428571429,2,326,13,1.5384615384615385,4,15,1,245.11,163.893209743418,-231.78
14418.0,2011-12-06,3,1937.25,15.622983870967742,3,1711,114,0.8373983739837398,1,11,1,645.75,428.9691831588838,373.45500000000004
14419.0,2011-11-29,10,1051.79,5.206881188118811,6,483,112,1.7462686567164178,1,11,1,210.358,107.40532747494419,46.43700000000001
14420.0,2011-09-15,85,385.87,12.862333333333334,2,333,29,0.4482758620689655,3,18,1,385.87,0.0,0.0
14421.0,2011-10-13,57,813.11,30.115185185185187,2,365,25,5.923076923076923,3,10,1,406.555,68.76613447039175,-97.25
14422.0,2011-12-09,0,4263.64,19.205585585585588,6,2906,189,1.1900452488687783,4,15,1,710.6066666666667,437.79973022680895,-30.01142857142859
14423.0,2011-05-05,218,265.2,88.39999999999999,1,120,3,0.0,3,15,1,265.2,0.0,0.0
14424.0,2011-11-22,17,322.08,322.08,1,48,1,,1,11,1,322.08,0.0,0.0
14426.0,2011-11-21,18,3918.9,14.84431818181818,16,2339,187,1.2775665399239544,1,12,1,653.15,550.3293149015415,177.9388571428571
14427.0,2011-10-20,50,363.34,21.37294117647059,2,228,16,0.8125,4,9,1,363.34000000000003,0.0,0.0
14428.0,2011-12-02,7,1209.37,8.57709219858156,7,420,108,2.242857142857143,3,16,1,201.56166666666664,163.24716051639814,24.952857142857134
14431.0,2011-02-14,298,423.26,20.155238095238094,2,124,17,0.2,3,10,1,423.26000000000005,0.0,0.0
14432.0,2011-11-30,9,2248.5,5.964190981432361,6,2013,256,0.2047872340425532,6,15,1,749.5,433.98579919163245,363.03999999999996
14434.0,2011-11-18,21,1372.8,114.4,6,368,3,4.363636363636363,2,12,1,457.5999999999999,175.23424322888488,170.39999999999998
14436.0,2011-09-02,98,89.06,9.895555555555555,1,129,9,0.0,4,10,1,89.06,0.0,0.0
14437.0,2010-12-09,365,63.0,12.6,1,60,5,0.0,3,9,1,63.0,0.0,0.0
14438.0,2011-02-06,306,131.9,14.655555555555557,1,82,9,0.0,6,14,1,131.9,0.0,0.0
14440.0,2011-12-01,8,2357.6800000000003,42.8669090909091,5,588,33,6.574074074074074,3,12,1,471.53600000000006,195.27662847867896,-42.62100000000001
14441.0,2011-12-09,0,1545.14,26.188813559322035,10,430,45,6.189655172413793,1,14,1,193.14249999999998,280.66774672199153,50.984999999999985
14442.0,2011-12-08,1,1544.62,22.715,5,475,59,4.6716417910447765,3,11,0,514.8733333333333,467.81352314072035,-324.665
14443.0,2011-10-17,53,1400.88,14.29469387755102,7,931,86,3.247422680412371,0,11,1,350.22,67.14732707512142,50.422000000000004
14446.0,2011-12-09,0,1005.55,3.643297101449275,4,856,232,0.8872727272727273,4,12,1,251.38750000000002,101.04228467164954,-56.63900000000001
14447.0,2011-11-21,18,1163.23,16.617571428571427,5,571,54,3.7681159420289854,4,14,1,290.8075,32.07389319992195,1.2689999999999997
14448.0,2011-11-30,9,375.35,18.7675,2,104,20,18.63157894736842,4,17,1,187.675,120.66777220948433,170.64999999999998
14449.0,2011-11-21,18,885.8,3.5432,4,741,201,1.4136546184738956,3,12,1,221.45000000000002,52.426961893031084,4.016000000000003
14450.0,2011-06-12,180,483.25,12.08125,3,241,32,3.5641025641025643,6,10,1,161.08333333333334,52.69002024419172,26.385000000000005
14451.0,2011-10-10,60,643.9,6.132380952380952,2,378,86,1.2884615384615385,0,13,1,321.95,53.810826048296285,-76.10000000000002
14452.0,2011-11-29,10,259.05,4.3175,2,116,55,1.4067796610169492,1,11,1,129.525,3.047630226914021,4.310000000000002
14453.0,2011-06-02,190,119.93,5.451363636363637,1,49,22,0.0,3,14,1,119.93,0.0,0.0
14457.0,2011-02-02,310,113.64,28.41,1,88,4,0.0,2,9,1,113.64,0.0,0.0
14459.0,2011-07-07,155,1837.92,49.67351351351351,1,760,37,0.0,3,13,1,1837.92,0.0,0.0
14460.0,2011-08-21,110,383.34,22.54941176470588,4,869,14,12.5,1,12,1,127.77999999999999,136.27293641805772,89.39999999999998
14461.0,2011-07-14,148,2102.67,11.746759776536312,3,765,172,0.6348314606741573,1,13,1,700.89,313.2503648840652,-209.69500000000002
14462.0,2011-10-07,63,1942.45,8.195991561181435,14,924,150,1.1483050847457628,4,13,1,215.82777777777778,69.53719018945506,4.275166666666669
14463.0,2011-09-02,98,529.62,88.27,3,179,6,21.2,2,10,1,176.54,54.16927911648815,52.139999999999986
14465.0,2011-04-07,246,1038.44,8.44260162601626,3,398,107,0.45901639344262296,3,12,1,519.22,110.42179495009128,-156.15999999999997
14466.0,2011-11-10,29,2272.4,31.561111111111117,7,1006,35,4.802816901408451,3,12,1,324.62857142857143,93.03876816119387,-0.4732142857142857
14467.0,2011-11-22,17,596.26,6.699550561797753,4,276,67,3.340909090909091,1,12,1,198.75333333333333,77.95609170124766,76.29500000000002
14470.0,2011-11-28,11,461.19,10.725348837209305,2,193,43,6.5476190476190474,4,11,1,230.595,94.81594828930415,-134.08999999999997
14472.0,2011-08-28,103,1852.67,6.991207547169812,8,1135,153,0.9356060606060606,6,12,1,264.6671428571429,85.04635573503148,-21.91
14473.0,2011-09-26,74,234.34000000000003,33.47714285714286,2,88,7,34.666666666666664,0,15,1,117.17,45.49525030154247,64.34
14474.0,2011-10-27,43,537.71,17.92366666666667,2,139,29,0.06896551724137931,0,13,1,537.71,0.0,0.0
14475.0,2011-09-29,71,799.82,17.017446808510638,6,428,36,5.0,3,10,1,266.6066666666667,48.93515028416007,9.340000000000003
14476.0,2011-03-27,257,193.0,11.352941176470589,1,110,17,0.0,6,15,1,193.0,0.0,0.0
14477.0,2011-11-20,19,1307.81,118.89181818181818,5,719,7,27.5,3,11,1,326.9525,115.72893483625141,62.26099999999999
14479.0,2011-03-31,253,316.25,17.569444444444443,2,117,18,6.529411764705882,3,12,1,158.125,23.01632572762213,-32.55000000000001
14480.0,2011-11-28,11,279.05,21.46538461538461,1,143,13,0.0,0,16,1,279.05,0.0,0.0
14481.0,2011-06-28,164,636.51,21.217,2,489,25,4.206896551724138,1,10,1,318.255,21.771817792733774,30.789999999999964
14482.0,2011-11-21,18,2022.81,14.765036496350364,6,1627,110,1.6029411764705883,2,16,1,505.7025,342.3746940001067,250.04700000000003
14483.0,2011-07-13,149,129.2,12.919999999999998,2,95,10,14.555555555555555,3,10,1,64.6,102.5304832720494,-145.0
14484.0,2011-10-20,50,321.92,22.99428571428572,1,210,14,0.0,3,14,1,321.92,0.0,0.0
14485.0,2011-11-01,38,162.8,3.539130434782609,1,70,44,0.0,1,12,1,162.8,0.0,0.0
14487.0,2011-11-13,26,1152.73,8.175390070921987,7,711,112,2.4214285714285713,6,12,1,288.1825,271.08228017522646,-37.531000000000006
14488.0,2011-10-19,51,1047.43,21.376122448979597,2,793,46,0.3333333333333333,0,9,1,1047.43,0.0,0.0
14489.0,2011-05-16,207,463.38,15.446,1,299,30,0.0,0,14,1,463.38,0.0,0.0
14491.0,2011-06-17,175,340.93,20.05470588235294,2,139,17,12.3125,4,15,1,170.465,61.18594977607194,86.52999999999999
14493.0,2011-12-02,7,2362.84,19.21008130081301,7,1279,95,1.1885245901639345,2,16,1,590.71,185.27621577885637,15.036000000000012
14494.0,2011-11-14,25,139.56,19.937142857142856,1,92,7,0.0,0,9,1,139.56,0.0,0.0
14495.0,2011-10-20,50,123.8,20.633333333333333,2,62,6,14.0,3,12,1,61.900000000000006,30.122748878546922,42.6
14496.0,2011-02-01,311,538.8100000000001,28.35842105263158,2,159,16,3.388888888888889,1,9,1,269.40500000000003,49.405550801504106,-69.87000000000003
14497.0,2011-02-11,301,457.47,14.757096774193547,2,233,29,0.23333333333333334,3,17,1,457.47,0.0,0.0
14498.0,2011-10-28,42,1957.32,10.141554404145078,5,1098,162,1.6510416666666667,4,12,1,391.464,244.5673797340929,123.16900000000001
14499.0,2011-11-13,26,808.44,4.254947368421053,3,496,146,1.3280423280423281,6,13,1,269.48,160.29508133439404,158.88
14500.0,2011-09-12,88,356.85,50.97857142857144,3,117,6,16.666666666666668,4,10,1,118.95,144.45451706333037,-131.925
14501.0,2011-10-06,64,190.31,15.859166666666669,3,119,9,23.181818181818183,3,12,1,63.43666666666667,122.62732417097477,-63.915
14502.0,2011-11-20,19,2307.14,3.757557003257329,14,1449,368,0.47145187601957583,6,14,1,329.59142857142854,230.44642091880212,75.9967857142857
14503.0,2011-12-06,3,3543.26,21.605243902439025,6,2004,113,1.0613496932515338,1,14,1,885.815,407.6424057512499,132.196
14504.0,2011-10-23,47,673.26,6.2921495327102805,4,308,85,2.160377358490566,6,16,1,224.42,81.96079489609652,-75.62
14505.0,2011-11-22,17,5772.49,7.316210392902408,11,2723,542,0.43274111675126903,1,14,1,962.0816666666666,472.54197148683704,164.89857142857144
14506.0,2011-11-22,17,1960.65,6.646271186440679,5,704,204,1.1870748299319729,1,14,1,392.13,177.04023582225597,80.65
14507.0,2011-11-16,23,1352.88,13.947216494845362,7,582,79,2.6041666666666665,1,17,1,270.576,64.57609410610091,-28.337000000000007
14508.0,2011-11-17,22,268.05,4.873636363636364,2,129,52,1.2407407407407407,3,19,1,134.025,4.999244942988886,-7.069999999999993
14511.0,2011-11-28,11,1267.41,17.850845070422533,6,772,53,1.7285714285714286,0,17,1,316.8525,215.19807269505617,156.94700000000003
14512.0,2011-06-05,187,275.28,11.968695652173912,2,122,19,2.0,3,19,1,137.64,16.008897526063457,22.640000000000015
14513.0,2011-08-31,100,438.49,24.36055555555556,4,355,11,10.941176470588236,2,12,1,109.6225,142.41706367215977,67.417
14514.0,2011-10-09,61,990.2,14.35072463768116,3,564,65,3.9558823529411766,6,15,1,330.06666666666666,228.97357584082346,165.92000000000002
14515.0,2011-11-22,17,2076.89,21.192755102040817,6,1110,68,2.0412371134020617,1,12,1,519.2225,179.82945001213417,120.083
14517.0,2011-11-06,33,330.45,18.35833333333333,2,91,17,6.352941176470588,3,11,1,165.225,123.35477797799321,-174.45
14518.0,2011-10-06,64,174.37,10.898125,1,278,16,0.0,3,14,1,174.37,0.0,0.0
14520.0,2011-12-08,1,270.6,67.65,2,146,3,96.33333333333333,3,9,1,135.3,42.00214280248092,-59.39999999999999
14522.0,2011-11-15,24,974.54,57.32588235294117,4,525,15,10.75,3,15,1,324.84666666666664,208.7873138706788,-67.795
14523.0,2011-08-23,108,241.09,20.09083333333333,1,251,12,0.0,1,13,1,241.09,0.0,0.0
14524.0,2011-11-08,31,1843.83,9.359543147208122,9,669,161,1.6581632653061225,3,12,1,307.305,204.99513162511937,19.974000000000007
14525.0,2011-12-01,8,4150.07,14.409965277777776,13,2615,217,1.2090592334494774,1,12,1,461.1188888888889,332.17546934731814,20.08233333333334
14528.0,2011-11-02,37,364.22,20.23444444444444,1,278,18,0.0,2,17,1,364.21999999999997,0.0,0.0
14529.0,2011-10-10,60,578.61,2.7164788732394367,3,325,177,0.23113207547169812,0,15,1,192.87,53.32718725003223,52.614999999999995
14530.0,2011-11-14,25,2862.11,13.437136150234744,6,1395,140,1.2688679245283019,2,12,1,477.0183333333334,103.68827945658407,-30.144285714285722
14532.0,2011-04-17,236,932.85,14.57578125,4,284,45,1.8095238095238095,6,13,1,233.21250000000003,107.79646233372722,-4.204999999999993
14533.0,2011-11-15,24,1812.62,27.88646153846154,9,2777,53,5.078125,6,12,1,362.524,140.2221875453382,-34.656
14534.0,2011-12-07,2,4023.95,7.369871794871795,25,1904,333,0.5651376146788991,2,12,1,335.32916666666665,153.67164708372277,-9.262832167832167
14535.0,2011-10-11,59,2831.74,8.55510574018127,4,1818,280,0.5727272727272728,0,15,1,943.9133333333334,205.24380973206806,163.03000000000003
14536.0,2011-03-25,259,170.95,9.497222222222222,1,39,18,0.0,4,12,1,170.95,0.0,0.0
14537.0,2011-10-13,57,355.56,35.556,1,120,10,0.0,3,10,1,355.56,0.0,0.0
14538.0,2011-10-06,64,388.25,20.43421052631579,2,155,19,10.61111111111111,3,10,1,194.125,123.92046340294246,175.25
14539.0,2011-11-24,15,537.48,16.79625,2,428,31,0.9032258064516129,3,9,1,268.74,278.0485284981742,393.22
14540.0,2011-11-30,9,952.66,13.41774647887324,3,411,64,4.257142857142857,6,12,1,317.55333333333334,123.08928724033352,59.415
14541.0,2011-10-12,58,1453.35,13.84142857142857,8,641,71,2.4711538461538463,3,15,1,242.225,162.76590475280747,-54.278571428571425
14542.0,2011-06-07,185,103.25,20.65,1,19,5,0.0,1,8,1,103.25,0.0,0.0
14543.0,2011-12-06,3,2945.22,30.053265306122448,21,602,41,3.6288659793814433,3,10,1,267.74727272727273,195.29505488316437,-17.260636363636365
14544.0,2011-11-15,24,2004.3,18.056756756756755,2,1536,97,3.0636363636363635,1,15,1,1002.15,140.88395508360773,-199.24
14546.0,2011-12-05,4,2482.86,5.982795180722892,9,1283,255,0.5821256038647343,6,13,1,496.572,139.0143615602359,1.028000000000003
14548.0,2011-07-12,150,652.8,163.2,2,256,2,55.666666666666664,1,8,1,326.4,0.0,0.0
14549.0,2011-02-01,311,289.24,5.165,1,136,56,0.0,1,13,1,289.24,0.0,0.0
14550.0,2011-11-29,10,757.37,16.114255319148935,2,389,38,0.717391304347826,2,12,1,378.68500000000006,53.59162294612843,75.79000000000002
14551.0,2011-11-21,18,186.23,18.623,2,106,9,20.555555555555557,3,18,1,93.11500000000001,45.70031126808658,-64.63000000000001
14552.0,2011-07-11,151,164.22,2.8810526315789478,1,90,57,0.0,0,12,1,164.22,0.0,0.0
14553.0,2011-11-20,19,859.27,7.604159292035398,5,493,103,2.8392857142857144,6,13,1,286.42333333333335,230.2203649404921,172.50500000000002
