,customerid,date,Days_Since_Last_Purchase,total_spend,Average_Transaction_Value,Total_Transactions,Total_Products_Purchased,Unique_Products_Purchased,Average_Days_Between_Purchases,Favorite_Shopping_Day,Favorite_Shopping_Hour,is_uk,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,cluster
1028,13850.0,2011-09-12,88,1586.81,16.88095744680851,2,941,93,0.4408602150537634,1,14,1,793.405,1134.3053430404002,-1604.15,1
1029,13851.0,2011-09-05,95,2651.46,32.73407407407407,3,1705,77,2.3875,2,14,1,883.82,560.3088073553727,525.9300000000001,1
1030,13853.0,2011-12-01,8,1056.94,44.03916666666667,2,304,23,2.0869565217391304,3,14,1,528.4699999999999,794.3213315780962,-1123.34,1
1031,13854.0,2011-12-01,8,8025.019999999999,70.39491228070175,29,2278,39,3.0530973451327434,3,11,1,617.3092307692307,318.2946138266019,-35.3039010989011,1
1032,13856.0,2011-06-24,168,363.4,21.376470588235293,5,484,10,2.0625,4,13,1,181.7,123.4608439951712,174.6,1
1033,13858.0,2011-10-13,57,216.17,19.651818181818182,1,75,11,0.0,3,16,1,216.17,0.0,0.0,1
1034,13859.0,2011-01-17,326,201.16,7.184285714285714,1,129,27,0.0,0,16,1,201.16,0.0,0.0,1
1035,13860.0,2011-12-08,1,1240.0,16.103896103896105,6,589,58,1.0789473684210529,2,9,1,310.0,77.03955131402745,-14.48800000000001,1
1036,13862.0,2011-11-21,18,2187.31,15.403591549295774,10,1682,97,2.198581560283688,1,14,1,273.41375,92.08770445884728,-15.727500000000004,1
1037,13863.0,2011-04-08,245,299.56,13.616363636363635,2,219,20,0.0952380952380952,2,10,1,299.56,0.0,0.0,1
1038,13865.0,2011-10-12,58,501.56,16.718666666666667,4,204,26,7.931034482758621,2,8,1,125.39,24.52162854841959,-7.364000000000004,1
1039,13866.0,2011-09-26,74,145.67000000000002,20.81,1,57,7,0.0,0,14,1,145.67,0.0,0.0,1
1040,13867.0,2011-11-08,31,1005.09,16.7515,3,501,51,3.152542372881356,0,12,1,335.03000000000003,170.23158696317202,141.8,1
1041,13869.0,2011-08-08,123,3083.65,10.143585526315787,4,1709,234,0.768976897689769,0,13,1,770.9125,515.6042566655814,368.537,1
1042,13870.0,2011-12-07,2,2751.25,23.315677966101696,10,1320,91,2.41025641025641,4,9,1,393.0357142857143,265.8272106624366,-67.30535714285715,1
1043,13871.0,2011-11-17,22,6389.8,18.90473372781065,14,2801,155,0.8338278931750742,3,12,1,638.98,242.0519170205709,20.581818181818186,1
1044,13873.0,2011-08-12,119,381.7,15.904166666666669,4,138,21,8.217391304347826,3,9,1,127.23333333333336,27.779323845863026,22.82500000000001,1
1045,13874.0,2010-12-16,358,540.45,30.025,1,180,18,0.0,3,18,1,540.45,0.0,0.0,1
1046,13875.0,2011-10-17,53,1786.79,17.180673076923078,5,1316,79,2.388349514563106,4,9,1,357.358,17.511346892800653,5.657000000000005,1
1047,13876.0,2011-10-07,63,122.7,17.52857142857143,1,36,7,0.0,4,10,1,122.7,0.0,0.0,1
1048,13877.0,2011-09-14,86,117.24,39.08,1,108,3,0.0,2,15,1,117.24,0.0,0.0,1
1049,13878.0,2011-10-16,54,1271.57,36.33057142857143,1,463,35,0.0,6,12,1,1271.57,0.0,0.0,1
1050,13880.0,2011-11-18,21,3219.77,19.513757575757577,13,1842,125,2.0853658536585367,1,14,1,321.977,194.90078142765643,41.26345454545455,1
1051,13882.0,2011-12-07,2,1131.28,17.14060606060606,6,950,54,0.8923076923076924,3,12,1,377.0933333333333,266.986149890464,-245.11499999999995,1
1052,13883.0,2011-12-08,1,2542.25,16.508116883116884,9,1369,109,2.104575163398693,3,10,1,508.45,506.1028799068427,-5.9809999999999945,1
1053,13884.0,2011-12-02,7,781.3000000000001,13.021666666666668,6,297,45,4.661016949152542,6,13,1,260.43333333333334,78.0093317067473,28.575000000000003,1
1054,13885.0,2011-06-03,189,506.8,18.1,2,182,28,0.4074074074074074,0,8,1,253.40000000000003,206.12162671587865,-291.5,1
1055,13886.0,2011-09-29,71,243.56,15.2225,1,126,16,0.0,3,13,1,243.56,0.0,0.0,1
1056,13887.0,2011-05-19,204,349.55,18.39736842105264,1,147,19,0.0,3,17,1,349.55,0.0,0.0,1
1057,13888.0,2011-08-12,119,595.67,15.273589743589742,2,254,38,2.5789473684210527,4,10,1,297.83500000000004,96.55543097102306,136.55,1
1058,13889.0,2011-09-08,92,416.9,27.793333333333337,1,146,15,0.0,3,9,1,416.9,0.0,0.0,1
1059,13890.0,2011-12-08,1,1860.86,16.323333333333334,14,826,74,3.1150442477876106,3,9,1,310.1433333333334,280.7369941184572,105.19828571428572,1
1060,13892.0,2011-11-13,26,632.97,23.44333333333333,4,983,26,8.423076923076923,3,16,1,210.99,265.24996946276923,3.3400000000000034,1
1061,13893.0,2011-02-15,297,821.1,39.1,1,190,21,0.0,1,11,1,821.1,0.0,0.0,1
1062,13894.0,2011-11-17,22,535.97,17.865666666666666,5,339,25,9.89655172413793,2,9,1,267.985,165.51248427233514,234.07,1
1063,13895.0,2011-11-18,21,2588.12,21.74890756302521,5,1364,97,1.2033898305084745,1,11,1,647.03,249.11861284670533,130.262,1
1064,13897.0,2011-10-20,50,311.16,18.303529411764707,1,200,17,0.0,3,14,1,311.16,0.0,0.0,1
1065,13898.0,2011-01-18,325,155.93,12.994166666666668,1,133,12,0.0,1,10,1,155.93,0.0,0.0,1
1066,13899.0,2011-11-23,16,388.52,20.448421052631577,2,156,19,14.333333333333334,3,9,1,194.26,147.41762174177143,-208.48,1
1067,13900.0,2011-06-09,183,740.95,17.23139534883721,3,430,42,1.880952380952381,1,12,1,246.98333333333332,206.7134761773729,-174.54000000000002,1
1068,13901.0,2011-09-28,72,2867.2,19.242953020134227,5,1739,144,1.6554054054054057,0,12,1,573.44,563.3412705900395,1.0030000000000088,1
1069,13904.0,2011-11-02,37,332.64,12.793846153846154,2,332,24,10.28,4,11,1,166.32,49.214631970583696,-69.6,1
1070,13908.0,2011-09-21,79,2297.05,18.3764,5,1469,103,1.5725806451612905,2,11,1,574.2625,257.82205108368834,170.371,1
1071,13911.0,2011-10-13,57,2580.91,17.43858108108108,9,2731,120,1.6802721088435375,4,10,1,430.1516666666666,236.70033404426508,-10.261999999999995,1
1072,13914.0,2011-12-06,3,613.95,18.05735294117647,3,379,28,0.9696969696969696,0,10,1,306.975,451.80587783914456,-638.95,1
1073,13917.0,2011-10-21,49,272.04,15.113333333333337,2,228,16,8.294117647058824,4,9,1,136.01999999999998,99.90004604603544,141.28,1
1074,13918.0,2011-10-21,49,1212.84,40.428,2,1140,30,7.0,4,12,1,606.4200000000001,577.3102604319449,816.44,1
1075,13919.0,2011-10-17,53,314.16,10.134193548387096,3,435,23,2.2666666666666666,2,10,0,157.08,53.839110319543735,-76.14,1
1076,13922.0,2010-12-23,351,172.25,24.607142857142858,1,93,7,0.0,3,10,1,172.25,0.0,0.0,1
1077,13923.0,2011-10-17,53,351.13,17.5565,1,185,20,0.0,0,12,1,351.13,0.0,0.0,1
1078,13924.0,2011-12-08,1,1682.08,12.277956204379562,11,1532,91,0.4852941176470588,2,15,1,420.52,193.9942103947091,-91.886,1
1079,13925.0,2011-11-03,36,616.65,13.703333333333331,6,327,28,2.2045454545454546,3,12,1,154.1625,170.57357911372637,-106.349,1
1080,13926.0,2011-11-16,23,223.85,20.35,1,104,11,0.0,2,13,1,223.85,0.0,0.0,1
1081,13927.0,2011-09-26,74,348.99,16.61857142857143,1,214,21,0.0,0,12,1,348.99,0.0,0.0,1
1082,13928.0,2011-11-29,10,464.57,17.206296296296298,4,129,23,4.653846153846154,1,12,1,154.85666666666663,73.47045415221915,67.46000000000001,1
1083,13929.0,2011-06-23,169,802.85,80.285,3,139,8,17.333333333333332,3,15,1,401.425,40.12830983233657,56.75,1
1084,13930.0,2011-10-13,57,337.34,19.843529411764703,2,274,15,4.875,1,11,1,168.67000000000002,58.449446532880025,-82.66,1
1085,13931.0,2011-09-15,85,1230.93,20.86322033898305,3,721,56,3.3448275862068964,0,10,1,615.465,335.52923874082865,474.51,1
1086,13932.0,2011-02-18,294,307.4,19.2125,1,72,16,0.0,4,12,1,307.4,0.0,0.0,1
1087,13933.0,2011-08-22,109,608.7900000000001,26.469130434782613,2,205,23,1.7727272727272727,3,13,1,304.395,4.81539717988041,6.810000000000002,1
1088,13934.0,2011-03-21,263,922.1,29.74516129032258,1,390,31,0.0,0,8,1,922.1,0.0,0.0,1
1089,13936.0,2011-06-21,171,361.28,13.38074074074074,2,324,26,0.3076923076923077,0,8,1,361.28,0.0,0.0,1
1090,13937.0,2011-06-23,169,158.85,17.65,1,123,9,0.0,3,16,1,158.85,0.0,0.0,1
1091,13938.0,2011-11-04,35,71.66,10.237142857142857,1,70,7,0.0,4,14,1,71.66,0.0,0.0,1
1092,13939.0,2011-11-16,23,556.75,12.103260869565217,4,843,43,6.377777777777778,1,11,1,185.58333333333331,17.656852305361035,2.819999999999993,1
1093,13940.0,2011-11-22,17,839.14,17.12530612244898,4,516,39,2.6041666666666665,0,16,1,209.785,25.04659857146276,6.546000000000001,1
1094,13941.0,2011-11-18,21,4912.41,104.51936170212764,7,2307,24,7.543478260869565,1,9,1,818.735,493.40060890720434,9.88714285714286,1
1095,13946.0,2011-09-21,79,561.5699999999999,51.05181818181818,3,443,11,18.8,6,12,1,187.19000000000003,102.16248969166718,-67.125,1
1096,13947.0,2011-10-05,65,90.6,18.12,1,44,5,0.0,2,14,1,90.6,0.0,0.0,1
1097,13948.0,2010-12-14,360,102.0,34.0,1,40,3,0.0,1,10,1,102.0,0.0,0.0,1
1098,13949.0,2011-12-07,2,2427.32,15.170750000000002,6,2474,124,0.559748427672956,2,11,1,606.83,257.0888371750123,-156.32399999999998,1
1099,13950.0,2011-11-28,11,728.56,20.237777777777776,5,321,33,6.685714285714286,1,14,1,242.85333333333332,141.42097451698365,112.79500000000002,1
1100,13951.0,2011-06-16,176,674.45,17.293589743589745,3,459,38,3.0789473684210527,6,13,1,224.8166666666667,73.31743607992122,-27.08,1
1101,13952.0,2011-05-12,211,3246.09,23.69408759124088,3,1424,119,0.1911764705882352,4,9,1,1623.045,593.5666453314237,-839.4300000000001,1
1102,13953.0,2011-12-02,7,3515.68,175.784,7,2724,8,18.05263157894737,1,10,1,502.24,123.51789937764754,-23.63142857142857,1
1103,13954.0,2011-12-08,1,378.59,12.619666666666664,3,141,24,2.3448275862068964,3,10,1,126.19666666666666,162.57364649085451,-7.450000000000003,1
1104,13955.0,2011-07-08,154,322.96,9.786666666666664,2,154,33,4.71875,4,17,1,161.48,61.6879955907144,-87.24,1
1105,13956.0,2011-12-04,5,1019.27,6.933809523809524,5,486,123,1.808219178082192,6,16,1,203.854,105.09701627543951,8.841000000000003,1
1106,13958.0,2010-12-02,372,-102.45,-20.49,1,-23,5,0.0,3,17,1,-102.45,0.0,0.0,1
1107,13959.0,2011-09-21,79,594.04,6.600444444444444,3,355,79,3.168539325842697,2,15,1,198.0133333333333,68.4991863698638,20.930000000000007,1
1108,13960.0,2011-11-18,21,230.22,19.185,2,142,11,4.545454545454546,4,15,1,115.11,18.3706341752265,-25.97999999999999,1
1109,13962.0,2011-11-18,21,169.55,15.413636363636364,2,87,11,22.3,4,11,1,84.775,46.42156018489684,-65.64999999999999,1
1110,13963.0,2011-02-04,308,664.54,18.986857142857144,4,460,35,1.7058823529411764,1,11,1,221.5133333333333,96.14164047556775,15.424999999999995,1
1111,13967.0,2011-07-17,145,80.7,40.35,1,42,2,0.0,6,12,1,80.7,0.0,0.0,1
1112,13971.0,2011-12-01,8,2702.2200000000003,17.102658227848103,11,1818,118,1.7388535031847134,0,12,1,337.77750000000003,194.2211615474924,-14.874999999999996,1
1113,13972.0,2011-09-30,70,190.25,12.683333333333334,2,187,15,9.357142857142858,6,11,1,95.125,71.8066936294939,-101.55,1
1114,13973.0,2011-02-25,287,264.7,24.063636363636363,1,109,11,0.0,4,15,1,264.7,0.0,0.0,1
1115,13974.0,2011-10-21,49,413.59,14.77107142857143,1,249,28,0.0,4,14,1,413.59,0.0,0.0,1
1116,13975.0,2011-11-08,31,2438.19,7.366132930513595,7,1690,240,0.7333333333333333,1,13,1,487.638,336.7291166056182,77.09700000000001,1
1117,13976.0,2011-05-17,206,357.98,35.798,1,154,10,0.0,1,9,1,357.98,0.0,0.0,1
1118,13978.0,2011-11-25,14,196.79,13.119333333333335,2,315,14,2.142857142857143,1,15,1,98.395,85.69427081199771,-121.19,1
1119,13979.0,2011-09-27,73,869.87,16.108703703703704,1,639,54,0.0,1,13,1,869.87,0.0,0.0,1
1120,13980.0,2011-10-10,60,200.14,18.19454545454545,1,172,11,0.0,0,13,1,200.14,0.0,0.0,1
1121,13982.0,2011-10-31,39,1861.11,16.183565217391305,5,1132,72,2.8508771929824563,0,13,1,465.2775,135.33832972098733,47.96500000000002,1
1122,13983.0,2011-11-10,29,2590.46,23.129107142857144,13,1170,91,2.972972972972973,0,14,1,287.8288888888889,95.77840955095836,-9.481500000000002,1
1123,13984.0,2011-11-13,26,488.03,28.70764705882353,6,271,14,21.0,2,15,1,81.33833333333332,281.3873482882034,-34.76028571428572,1
1124,13985.0,2011-12-05,4,7024.53,20.01290598290598,16,3437,108,0.7228571428571429,2,13,1,780.5033333333333,588.0812667480575,101.17983333333336,1
1125,13986.0,2011-11-22,17,320.46,24.650769230769228,1,430,12,0.0,1,15,1,320.46,0.0,0.0,1
1126,13988.0,2011-11-20,19,4098.8,17.14979079497908,9,3025,188,0.9705882352941176,2,10,1,683.1333333333333,300.722604183102,-27.58114285714285,1
1127,13989.0,2011-10-05,65,1266.08,30.88,2,1313,33,4.325,3,15,1,633.04,372.829121448419,-527.26,1
1128,13990.0,2011-05-10,213,311.3,19.45625,1,190,16,0.0,1,15,1,311.3,0.0,0.0,1
1129,13991.0,2011-11-27,12,846.54,10.199277108433735,7,992,57,1.5731707317073171,6,13,1,211.635,77.86778302567326,54.88799999999999,1
1130,13992.0,2011-11-09,30,76.8,15.36,1,64,5,0.0,2,15,1,76.8,0.0,0.0,1
1131,13993.0,2011-11-07,32,3409.66,27.27728,12,892,66,2.3629032258064515,2,12,1,378.8511111111111,237.93970336224075,-6.725666666666677,1
1132,13994.0,2011-12-06,3,2274.14,15.36581081081081,6,932,122,0.9591836734693876,0,15,1,454.8280000000001,526.1172730675169,90.14800000000002,1
1133,13995.0,2011-11-24,15,1383.49,15.902183908045975,6,867,55,2.6627906976744184,3,8,1,276.698,97.06465304115603,-27.12,1
1134,13999.0,2011-11-29,10,3865.26,18.23235849056604,15,2231,102,1.6350710900473933,0,11,1,386.526,164.0059694848534,24.537939393939396,1
1135,14000.0,2011-05-17,206,633.71,39.606875,2,707,15,0.2666666666666666,3,16,1,633.71,0.0,0.0,1
1136,14001.0,2011-10-25,45,2043.08,52.38666666666667,3,962,34,8.605263157894736,1,9,1,681.0266666666666,356.28914456285827,216.35,1
1137,14002.0,2011-07-28,134,529.73,11.270851063829788,2,877,47,0.4782608695652174,3,15,1,529.73,0.0,0.0,1
1138,14004.0,2011-10-27,43,4582.64,26.799064327485382,7,2668,102,1.4294117647058824,3,12,1,916.528,337.4809059339506,5.314999999999998,1
1139,14005.0,2011-11-30,9,2874.72,34.22285714285714,5,2478,53,2.469879518072289,2,10,1,574.944,743.9985829825215,355.658,1
1140,14006.0,2011-08-16,115,962.19,32.073,3,641,22,6.758620689655173,1,16,1,320.73,32.04721048702989,-2.1699999999999875,1
1141,14009.0,2011-05-25,198,685.9300000000001,15.589318181818184,3,361,42,0.1395348837209302,2,13,1,685.9300000000001,0.0,0.0,1
1142,14012.0,2011-03-07,277,328.8,29.89090909090909,1,160,11,0.0,0,12,1,328.8,0.0,0.0,1
1143,14013.0,2011-08-21,110,473.02,13.91235294117647,3,462,30,5.0,6,15,1,157.67333333333332,40.41230175742695,40.36,1
1144,14014.0,2011-09-23,77,505.18,12.953333333333331,1,1076,39,0.0,4,13,1,505.18,0.0,0.0,1
1145,14015.0,2011-10-18,52,917.34,45.867,1,378,20,0.0,1,10,1,917.34,0.0,0.0,1
1146,14016.0,2011-07-08,154,4278.46,26.574285714285715,5,2123,153,1.25625,4,10,0,1069.615,324.3114275404635,43.604000000000006,1
1147,14019.0,2011-10-24,46,1398.96,20.57294117647059,4,1034,37,1.3432835820895523,6,15,1,466.32,134.10673249318992,118.395,1
1148,14020.0,2011-11-23,16,642.8,16.48205128205128,2,441,37,1.868421052631579,2,9,1,321.4,13.774440097513898,-19.47999999999996,1
1149,14021.0,2011-07-07,155,631.9,28.72272727272728,3,192,22,4.761904761904762,3,13,1,210.63333333333333,86.89616408871761,-34.35000000000001,1
1150,14022.0,2011-04-28,225,440.0,15.714285714285714,1,487,28,0.0,3,14,1,440.0,0.0,0.0,1
1151,14023.0,2011-12-02,7,584.07,18.840967741935486,2,345,30,8.066666666666666,6,15,1,292.035,26.721565261039665,37.79000000000002,1
1152,14024.0,2011-08-10,121,327.7,20.48125,2,150,16,0.1333333333333333,6,13,1,327.7,0.0,0.0,1
1153,14027.0,2011-10-10,60,104.82,17.47,1,62,6,0.0,0,9,1,104.82,0.0,0.0,1
1154,14029.0,2011-10-07,63,467.66,31.177333333333333,2,198,15,5.714285714285714,4,14,1,233.83,97.0574767856655,137.25999999999996,1
1155,14030.0,2011-11-21,18,2358.84,9.747272727272728,8,1478,210,1.4315352697095436,0,16,1,393.14,198.50661288732925,-38.42628571428572,1
1156,14032.0,2011-12-07,2,2929.84,19.27526315789473,18,2008,53,2.3509933774834435,1,11,1,366.23,165.0139755986054,-14.91095238095238,1
1157,14034.0,2011-11-17,22,509.09,5.720112359550561,4,312,82,1.5340909090909092,3,14,1,254.545,112.52190209021532,-159.13000000000002,1
1158,14035.0,2011-11-11,28,1428.02,21.636666666666667,5,739,41,4.107692307692307,6,15,1,285.604,94.24475412456654,-11.110000000000008,1
1159,14036.0,2011-02-28,284,626.65,16.49078947368421,1,268,38,0.0,0,9,1,626.65,0.0,0.0,1
1160,14037.0,2011-06-16,176,147.20000000000002,5.257142857142858,2,46,27,6.962962962962963,4,11,1,73.6,54.02295808265222,-76.39999999999999,1
1161,14038.0,2011-09-22,78,1554.48,16.71483870967742,4,963,64,1.3804347826086956,0,14,1,518.16,174.41231493217438,-118.22999999999996,1
1162,14039.0,2011-11-06,33,152.2,25.366666666666664,1,92,6,0.0,6,13,1,152.2,0.0,0.0,1
1163,14040.0,2011-10-30,40,3491.64,14.92153846153846,14,1515,146,1.223175965665236,6,12,1,436.455,287.42037277429426,-5.701428571428569,1
1164,14041.0,2011-03-18,266,141.41,6.733809523809524,1,94,21,0.0,4,13,1,141.41,0.0,0.0,1
1165,14044.0,2011-11-13,26,646.42,3.1379611650485435,4,304,165,1.3756097560975609,6,14,1,161.605,35.97623335851971,-15.349999999999998,1
1166,14046.0,2011-02-28,284,151.59,11.660769230769231,1,443,13,0.0,0,14,1,151.59,0.0,0.0,1
1167,14047.0,2011-12-01,8,1290.01,37.94147058823529,7,377,22,10.969696969696969,3,11,1,258.002,146.91671831347176,46.86,1
1168,14048.0,2011-03-07,277,375.13,4.262840909090909,2,274,84,0.3103448275862069,0,14,1,187.565,314.4715987970933,-444.73,1
1169,14049.0,2011-11-23,16,5536.15,11.184141414141411,6,3784,352,0.6052631578947368,2,11,1,1384.0375,946.3000194925849,209.93099999999995,1
1170,14050.0,2011-11-08,31,746.36,13.821481481481484,2,689,49,1.3962264150943395,3,13,1,373.18,159.52328983568515,-225.6,1
1171,14052.0,2011-11-20,19,225.36,4.024285714285715,1,89,56,0.0,6,12,1,225.36,0.0,0.0,1
1172,14053.0,2011-08-07,124,260.25,65.0625,2,215,2,11.666666666666666,6,12,1,130.125,34.11790219225092,-48.25,1
1173,14054.0,2011-10-05,65,92.46,15.409999999999998,1,62,6,0.0,2,15,1,92.46,0.0,0.0,1
1174,14055.0,2011-08-25,106,725.6400000000001,72.56400000000001,1,216,10,0.0,3,15,1,725.6400000000001,0.0,0.0,1
1175,14057.0,2011-11-16,23,6141.099999999999,21.17620689655172,18,4705,179,1.1314878892733564,1,12,1,558.2818181818183,280.98602665677817,-3.594636363636364,1
1176,14059.0,2011-03-18,266,183.6,22.95,1,128,8,0.0,4,10,1,183.6,0.0,0.0,1
1177,14060.0,2011-12-05,4,6135.38,30.22354679802956,20,5374,86,1.7722772277227723,2,12,1,471.9523076923077,261.223798372004,-14.829340659340655,1
1178,14062.0,2011-11-30,9,10464.85,94.27792792792792,12,5593,60,3.1818181818181817,3,15,1,1308.10625,473.1595078357373,-25.31440476190475,1
1179,14064.0,2011-11-10,29,1168.92,14.796455696202532,7,1334,59,3.1153846153846154,3,13,1,233.784,255.47911251215825,-25.57900000000001,1
1180,14066.0,2011-03-18,266,152.55,21.792857142857144,1,45,7,0.0,4,12,1,152.55,0.0,0.0,1
1181,14067.0,2011-10-07,63,374.7,7.2057692307692305,2,361,51,0.6274509803921569,4,10,1,187.35,52.7784501477639,-74.63999999999999,1
1182,14068.0,2011-01-23,320,265.85,11.077083333333334,1,73,22,0.0,6,16,1,265.85,0.0,0.0,1
1183,14071.0,2011-12-06,3,1291.34,3.913151515151515,9,861,270,0.78419452887538,1,12,1,258.268,250.75770450775784,20.777000000000005,1
1184,14073.0,2011-11-18,21,139.54,9.967142857142855,2,128,13,0.8461538461538461,0,15,1,139.54,0.0,0.0,1
1185,14075.0,2011-12-05,4,942.26,21.91302325581396,3,754,33,6.071428571428571,2,16,1,314.08666666666664,5.354711321194942,4.430000000000007,1
1186,14076.0,2011-08-02,129,118.67,2.6970454545454547,1,79,43,0.0,1,15,1,118.67,0.0,0.0,1
1187,14077.0,2011-10-30,40,499.42,11.89095238095238,5,268,33,5.634146341463414,3,15,1,99.884,30.39591798251864,0.5019999999999997,1
1188,14078.0,2011-08-30,101,1049.37,16.144153846153845,6,310,46,4.203125,2,12,1,174.89499999999998,50.13895601226655,16.932285714285715,1
1189,14079.0,2011-08-07,124,375.1,31.258333333333336,1,301,12,0.0,6,12,1,375.1,0.0,0.0,1
1190,14080.0,2011-11-07,32,45.6,11.4,1,48,4,0.0,0,11,1,45.6,0.0,0.0,1
1191,14081.0,2011-03-17,267,891.77,5.828562091503268,4,589,126,0.6578947368421053,3,16,1,297.25666666666666,276.56016096562666,-221.71,1
1192,14082.0,2010-12-10,364,182.25,6.2844827586206895,1,110,28,0.0,4,11,1,182.25,0.0,0.0,1
1193,14083.0,2011-12-05,4,1002.9,5.666101694915255,9,705,162,2.0681818181818183,0,13,1,167.15,224.83224395090667,4.643428571428568,1
1194,14085.0,2011-12-07,2,4408.54,9.818574610244989,19,3176,272,0.7991071428571429,3,13,1,440.854,293.4964510177253,-43.71587878787878,1
1195,14087.0,2011-12-07,2,178.72,2.590144927536232,2,249,62,0.0,2,12,1,178.72,0.0,0.0,1
1196,14089.0,2011-10-14,56,158.75,12.211538461538462,1,133,13,0.0,4,10,1,158.75,0.0,0.0,1
1198,14092.0,2011-12-02,7,4063.1,18.723963133640552,17,2061,117,1.6574074074074074,2,12,1,338.59166666666664,160.24296664941667,10.535664335664334,1
1199,14093.0,2011-11-27,12,433.86,4.3386000000000005,1,391,95,0.0,6,16,1,433.86,0.0,0.0,1
1200,14098.0,2011-11-03,36,147.35,7.016666666666667,1,104,21,0.0,3,10,1,147.35,0.0,0.0,1
1201,14099.0,2011-11-23,16,3092.9700000000003,12.273690476190476,12,2177,167,1.330677290836653,2,11,1,309.297,118.46671806883148,10.569636363636366,1
1202,14100.0,2011-07-25,137,191.95,7.678000000000001,1,63,24,0.0,0,11,1,191.95,0.0,0.0,1
1203,14101.0,2011-09-27,73,5976.79,170.76542857142857,6,6942,15,7.352941176470588,4,12,1,996.1316666666668,187.6770515983951,9.939142857142864,1
1204,14102.0,2011-12-04,5,1060.33,16.83063492063492,8,746,35,0.5967741935483871,2,13,1,353.4433333333333,327.64725183241404,-47.8,1
1205,14104.0,2011-07-08,154,216.21,10.295714285714284,2,72,21,0.55,0,12,1,108.105,4.461843789287117,-6.310000000000002,1
1206,14105.0,2011-09-15,85,1260.33,16.58328947368421,2,798,74,2.04,3,17,1,630.165,899.5317495508426,-1272.13,1
1207,14107.0,2011-10-19,51,2688.48,21.681290322580644,8,1788,61,2.5121951219512195,4,12,1,384.0685714285714,148.44410277144405,7.874285714285714,1
1208,14108.0,2011-11-09,30,594.16,16.976,3,380,33,2.0588235294117645,2,10,1,198.0533333333333,174.93307186845297,7.625,1
1209,14109.0,2011-11-16,23,80.2,5.728571428571429,2,56,9,3.769230769230769,2,10,1,40.1,147.2196318430392,-208.2,1
